rho,group_size,replication,AEH_MSE,HS_MSE,MSE_ratio,AEH_alpha_star
0.6,3,9,0.0060499673994059925,0.006161596410234314,0.9818831024630391,0.505188606568792
0.6,3,10,0.005461714802228528,0.005607181803722734,0.9740570206948476,0.5023799239476155
0.6,3,11,0.0037518790870525558,0.003887293933789113,0.9651647523848133,0.5017240702809804
0.6,3,12,0.0017467440295116442,0.00156911774877469,1.1132013712008937,0.4977731364701413
0.6,3,13,0.0034969895005517865,0.003684924538169774,0.9489989453864554,0.503455170014147
0.6,3,14,0.0022878450190878838,0.0039044871416829725,0.5859527605209993,0.5046695010497325
0.6,3,15,0.004821850472591439,0.005395144744549206,0.8937388524122593,0.5051460623559767
0.6,3,16,0.005656171783797041,0.006460676823243543,0.875476662669128,0.5039715436195668
0.6,3,17,0.004354505270801559,0.004706837839041842,0.9251445279635964,0.5014949328313477
0.6,3,18,0.011810598169440054,0.01288403891309707,0.9166844534623513,0.5039938602953125
0.6,3,19,0.01881656152001685,0.017869031776849106,1.053026361752591,0.500174524167799
0.6,3,20,0.0019350061769657014,0.0018894914959227457,1.0240883227795257,0.4972831853938101
0.6,3,21,0.00929202993898499,0.009739538447486823,0.954052390581475,0.5049324445192359
0.6,3,22,0.004310344958303783,0.004248091491781676,1.0146544552165466,0.501256971078549
0.6,3,23,0.005146249718356977,0.005134671883763718,1.0022548343604718,0.4999802919290984
0.6,3,24,0.0033658391824926475,0.0033445816327416916,1.0063558172845464,0.5046456121572922
0.6,3,25,0.004773813267862371,0.003091052472694665,1.5443973565743896,0.4918761798648156
0.6,3,26,0.004049043469706398,0.004158254112395907,0.9737364192428867,0.488631295005331
0.6,3,27,0.003066153770143492,0.0038230132855029382,0.8020254027812311,0.5035493137349261
0.6,3,28,0.009728595604776296,0.009704446413267143,1.0024884666760732,0.49493261764879704
0.6,3,29,0.005960226030776635,0.006321964633550473,0.942780666495016,0.5062042166758189
0.6,5,0,0.0029148094527253585,0.0030928043492692244,0.9424487046566903,0.42810880164909726
0.6,5,1,0.00036287378969519725,0.00034915935519022574,1.0392784392029242,0.4268056990961331
0.6,5,2,0.008725424515584092,0.009115369683731722,0.9572211351072717,0.42506465969870433
0.6,5,3,0.006218695698287863,0.006598771670881404,0.942402011836428,0.40895400804625204
0.6,5,4,0.00416333967006795,0.004512680997408233,0.9225867444339806,0.4063631239084601
0.6,5,5,0.003908135796402489,0.003197914413527706,1.2220889276681168,0.42911487553371686
0.6,5,6,0.006626770173974955,0.007061675276112811,0.9384133247235271,0.4214321100315014
0.6,5,7,0.007049108590768652,0.006852626786872984,1.028672479912674,0.4099751081034778
0.6,5,8,0.010032176237288599,0.010624920653285677,0.9442118736374961,0.4386141883852821
0.6,5,9,0.0072371360672589995,0.008279156080177662,0.8741393442969972,0.4406284578206391
0.6,5,10,0.0050622803482672655,0.005056104363020875,1.0012214908559958,0.42285271189618256
0.6,5,11,0.004328555855400443,0.004427370317541036,0.9776810036085992,0.42143575426305957
0.6,5,12,0.009179645662317933,0.009943281067230737,0.923200862999895,0.4118583894517367
0.6,5,13,0.00392673296192761,0.0025666358324487023,1.529914338560958,0.4244649354147809
0.6,5,14,0.0067394346184135034,0.006367161889107573,1.0584676086126827,0.4153845146502009
0.6,5,15,0.006525684190577015,0.00665433744325423,0.9806662565921366,0.4264648113157269
0.6,5,16,0.006954411477689798,0.0076889910695018965,0.9044634614382917,0.4196999560097123
0.6,5,17,0.003684258622086383,0.0036963950442645,0.9967166869252927,0.42271638965265346
0.6,5,18,0.00914484710618296,0.009593073895493954,0.9532759995186177,0.4281241054235355
0.6,5,19,0.02059468544683183,0.020984109852545944,0.9814419382832736,0.427886609274599
0.6,5,20,0.0004354815269735476,0.0007130306297401393,0.6107472930472241,0.40776855375895016
0.6,5,21,0.013776470288337344,0.014711964460735106,0.9364126949263295,0.4184166088733158
0.6,5,22,0.008854496451142476,0.009710235143505977,0.9118725056894422,0.4158975941507074
0.6,5,23,0.003560294246468512,0.003952870544275537,0.9006857691366733,0.41444741745481994
0.6,5,24,0.007720042388625387,0.009389720893611148,0.8221801772487375,0.4403157015605178
0.6,5,25,0.01366547138105052,0.014630279906732439,0.9340539940566727,0.43317095569090447
0.6,5,26,0.006769243829280731,0.006670568269456575,1.0147926767013202,0.420752124054801
0.6,5,27,0.005216419406523889,0.005869713149415215,0.8887009081599819,0.42274362201230353
0.6,5,28,0.013185934786279854,0.013472728777504267,0.9787129989803343,0.42617447454991386
0.6,5,29,0.005952483859628917,0.0066529374050485895,0.894715145690664,0.4489722515646064
0.7,2,0,0.0017948495124810691,0.0019236432627867158,0.9330469672848449,0.5295750141905513
0.7,2,1,0.001758655990086735,0.0017984225833597473,0.9778880705564086,0.5257604349279992
0.7,2,2,0.010976615893882411,0.010231752293811347,1.0727992213534716,0.5335774082341609
0.7,2,3,0.00732572660664293,0.0073554060103834945,0.9959649537090588,0.5326691323720671
0.7,2,4,0.00220588943458058,0.0018232388686703453,1.209874072172065,0.5267032451898278
0.7,2,5,0.0009453353442209292,0.0010727535300043352,0.8812232425999185,0.5242030033236765
0.7,2,6,0.004983266972664083,0.005244490907619258,0.9501907926705211,0.5277910909672261
0.7,2,7,0.006486004414645268,0.006722860529815783,0.9647685514045603,0.531267813499876
0.7,2,8,0.0011577062519722485,0.001232996414221874,0.9389372415189545,0.5379045284452376
0.7,2,9,0.005903905969074834,0.00601644968506633,0.9812939986399546,0.5262406222726661
0.7,2,10,0.006915380161904222,0.006926356093524782,0.9984153382424532,0.5286617552548405
0.7,2,11,0.003209320158118844,0.003389708693597873,0.9467834696769878,0.5251935148707686
0.7,2,12,0.001764249591521427,0.0015787044167395211,1.1175300283032779,0.5288708833217881
0.7,2,13,0.003916003500530367,0.0038101594539148922,1.027779427054351,0.5327096000303599
0.7,2,14,0.001768013107282748,0.0019110981983436915,0.9251293883354856,0.5324223606252254
0.7,2,15,0.004365714631047167,0.004978999306715829,0.8768257157936447,0.525649271068812
0.7,2,16,0.006921795980641679,0.007195527261247206,0.9619581344539189,0.5243187365939938
0.7,2,17,0.006503525072317678,0.006674295774407668,0.9744136748112356,0.5304168759169147
0.7,2,18,0.011240239530340725,0.011688147870573767,0.9616784160165613,0.5350035227753501
0.7,2,19,0.016794058833610646,0.017431050913365338,0.9634564729963426,0.5227592338596458
0.7,2,20,0.0025068643735526117,0.0025199904196193702,0.9947912317584362,0.525668748468353
0.7,2,21,0.0058995433069762345,0.006181904496394055,0.9543245629914658,0.5356283998291171
0.7,2,22,0.005625088906434967,0.005623230357065223,1.0003305127572106,0.5317377709335851
0.7,2,23,0.005196175285249053,0.004361087245804032,1.1914862034114293,0.5301948513578962
0.7,2,24,0.003826915750196956,0.0024142223182204324,1.5851546567665922,0.53550324445358
0.7,2,25,0.0011233873523848038,0.0011862890876350215,0.9469760483293173,0.5248007716107516
0.7,2,26,0.005062575699414116,0.004846412417699731,1.0446027417982275,0.5243080184755726
0.7,2,27,0.004489190894883249,0.004358487978806818,1.0299881327451113,0.5313116126263495
0.7,2,28,0.00902258182067744,0.009056984544945213,0.9962015255632766,0.5242820422919152
0.7,2,29,0.007439045881147241,0.007162854022744111,1.038558912065797,0.5253915864736529
0.7,3,0,0.003109742061872316,0.0030858573890220438,1.0077400442856634,0.4962611146145621
0.7,3,1,0.00190283437521929,0.001776093907708822,1.0713591026692753,0.49477027643177385
0.7,3,2,0.012862219117629812,0.013910474527607533,0.9246427281903796,0.4943348916975502
0.7,3,3,0.0092453730865172,0.009561008188883335,0.9669872573968584,0.4879430788245668
0.7,3,4,0.0025301921821178704,0.003530273555897649,0.7167127821839613,0.4809597856744783
0.7,3,5,0.0007548003659036455,0.0007969195667541825,0.9471474881435191,0.4899794871052191
0.7,3,6,0.006524859853805165,0.007161351496753091,0.9111212955771676,0.4874891524792938
0.7,3,7,0.006082339067572209,0.0061345304660315484,0.9914921934533806,0.4895128556497883
0.7,3,8,0.00680268604936948,0.0071996356086639806,0.9448653264039065,0.4997557434713099
0.7,3,9,0.006385250221915871,0.00742808849759283,0.8596087976045379,0.4939391809093544
0.7,3,10,0.005850756105456306,0.005961071161766071,0.9814940883414849,0.49326016148951524
0.7,3,11,0.004226195401840699,0.00407378717979462,1.0374119253951215,0.48975279600170984
0.7,3,12,0.002138729939896631,0.0020998844623761016,1.018498864207307,0.4883103460855063
0.7,3,13,0.0035179801825155144,0.0040512051714377455,0.8683786758859727,0.4919589708891329
0.7,3,14,0.0030142734762105424,0.003558951304104943,0.8469555266838965,0.49412431290990855
0.7,3,15,0.005939774972299978,0.005570342904005088,1.0663212435322909,0.49265654704906325
0.7,3,16,0.00751414908657604,0.008312784733822206,0.9039268220194902,0.4933522094121843
0.7,3,17,0.004609343020086273,0.005088496122415033,0.9058360091465786,0.4903864611550116
0.7,3,18,0.013218153192415677,0.015138827940534495,0.873129230633755,0.49274529080013874
0.7,3,19,0.022714825687235974,0.023848033910766668,0.9524821111974734,0.4885378729381754
0.7,3,20,0.0019754212616289062,0.0018751335138741416,1.0534829904178737,0.4868770201418857
0.7,3,21,0.012525930092230927,0.012856173076212316,0.9743124970375177,0.49549055940515985
0.7,3,22,0.00425489335135962,0.0049284248362393215,0.8633373730431799,0.49142206404221433
0.7,3,23,0.005621826441403674,0.005521262662720657,1.0182139095395732,0.48912637401887427
0.7,3,24,0.004000118387063604,0.0038784361271285836,1.031374052826057,0.49313739136481327
0.7,3,25,0.005419462396051959,0.007924985703038822,0.6838450691430112,0.4809030483344354
0.7,3,26,0.004265768168160168,0.004582667426470304,0.9308482966754974,0.4787974153034317
0.7,3,27,0.004991261063743353,0.005316357937705136,0.9388497016620905,0.49310309218460446
0.7,3,28,0.012245965230246273,0.012873369229640025,0.9512634192182418,0.4821719020206653
0.7,3,29,0.007263176327494752,0.008115052173610427,0.8950252163644844,0.4940572505026073
0.7,5,0,0.004524752080313284,0.004277610148060398,1.0577757027168424,0.3880483277160083
0.7,5,1,0.0005116250212445721,0.000412167861151378,1.241302560115589,0.3870338710293578
0.7,5,2,0.011442291906022728,0.012844157640902017,0.8908557669507987,0.3839034740141831
0.7,5,3,0.008374286383140769,0.009046226930828153,0.9257214579265622,0.37022797004063945
0.7,5,4,0.005385620442691521,0.005794756643765135,0.9293954472594076,0.3665599870466649
0.7,5,5,0.004510648308690994,0.004360721048752324,1.0343813003084814,0.3872959816049163
0.7,5,6,0.008891427552638772,0.009749652335925812,0.9119738064787574,0.3811027871154363
0.7,5,7,0.008335816633298899,0.008930672605517496,0.9333918061388694,0.36980557673065884
0.7,5,8,0.013245090366336204,0.014564675800226487,0.9093982281521321,0.39875891624382354
0.7,5,9,0.009981563393044318,0.01066837635947199,0.9356216032050761,0.40070207404824176
0.7,5,10,0.005647231926363616,0.005877947527914583,0.9607489518313509,0.38247909866184737
0.7,5,11,0.005414142548972351,0.0058417695384940654,0.9267983807468121,0.38089309930808535
0.7,5,12,0.012399916431159322,0.01216291277725752,1.019485764490966,0.3717234189311778
0.7,5,13,0.004972582446050372,0.00464424146590614,1.0706985161203646,0.3839993486570562
0.7,5,14,0.00788825000726701,0.00850529762812671,0.9274513782070192,0.3754585887171783
0.7,5,15,0.008420315543473736,0.008910778048356906,0.9449585095463567,0.3854669070736858
0.7,5,16,0.009389222359376106,0.010360382207098664,0.9062621601877636,0.37941901838031067
0.7,5,17,0.004000966872920634,0.004434647635731764,0.9022062633980686,0.38266128566016
0.7,5,18,0.012213238074986773,0.013581084839774197,0.8992829526562205,0.3878672281581783
0.7,5,19,0.026965900186731256,0.028429863847768362,0.9485061318310879,0.38663996249623833
0.7,5,20,0.0015463736212220545,0.0009450563794878106,1.6362765807264725,0.3676054342528787
0.7,5,21,0.018724787629865104,0.020005720981496326,0.9359716476693851,0.3788008004909752
0.7,5,22,0.011067611853232193,0.011940650468310674,0.926885171172589,0.3766970029955855
0.7,5,23,0.004606070374475362,0.004957760344284576,0.9290627328901344,0.3747778671670968
0.7,5,24,0.009545298208986818,0.009810610082459209,0.9729566386552502,0.3986963467958291
0.7,5,25,0.017739548334400293,0.018661505911084335,0.9505957567906442,0.3927908204478723
0.7,5,26,0.007916761051238074,0.00793790978951824,0.9973357295760538,0.3799616518921193
0.7,5,27,0.007112458066584853,0.007786343564740408,0.9134528944744783,0.3829937114339813
0.7,5,28,0.017761580995568998,0.01914114815094454,0.9279266246467318,0.38577661908848904
0.7,5,29,0.008203187354323332,0.009164607627237047,0.8950942242135504,0.40831035532840154
0.8,2,0,0.002256374152782699,0.002630031394235529,0.8579266991748435,0.5266348703230316
0.8,2,1,0.0018039466667118327,0.0018052767381956877,0.9992632312510799,0.5233888335187064
0.8,2,2,0.014424924782544642,0.014318486883015286,1.0074335996812354,0.5310710515529775
0.8,2,3,0.009390267394174489,0.009991725053893091,0.9398044225121812,0.5315592852738326
0.8,2,4,0.0024512903863624634,0.002714136722996557,0.9031565600925598,0.5239626756534732
0.8,2,5,0.001053078499458264,0.0009948790057773666,1.0584990670653687,0.5224696334006678
0.8,2,6,0.007109620506972676,0.008069111961561263,0.8810908239767516,0.5259702794768388
0.8,2,7,0.008181229067971581,0.008655253925896564,0.9452327035135621,0.5293457881858697
0.8,2,8,0.0011668506023136322,0.0012295401675996634,0.9490138126935574,0.5353519216685669
0.8,2,9,0.00631482580091221,0.006347969181269178,0.9947789002418659,0.523429943646732
0.8,2,10,0.007426060869797399,0.00712459012971739,1.0423141169654861,0.527678584318123
0.8,2,11,0.003385276867047908,0.0034373318731227972,0.9848559848172014,0.5224381096426649
0.8,2,12,0.0021338917216368837,0.0022936939904671053,0.9303297347011498,0.5274047973490197
0.8,2,13,0.003954421608865012,0.00392556295182014,1.0073514696870398,0.5306854297165019
0.8,2,14,0.0021520100982658384,0.002387984301648588,0.9011826823066463,0.5307901662729579
0.8,2,15,0.0054272548328257505,0.005926781455560903,0.9157170503956302,0.5223688866606051
0.8,2,16,0.009257004605326928,0.010110870435592218,0.9155497208964802,0.5230087719691833
0.8,2,17,0.006474961813676966,0.006657822380125381,0.9725344780908722,0.5279938423919305
0.8,2,18,0.013654595235780876,0.014641381078950352,0.9326029533792983,0.5328406926365596
0.8,2,19,0.024137124602388517,0.026281332384975663,0.9184132771056565,0.51973587835538
0.8,2,20,0.0023680473940740888,0.002446452168276537,0.9679516422928137,0.524063191717251
0.8,2,21,0.008175416725239684,0.008690745447377763,0.9407037376415658,0.534471020334532
0.8,2,22,0.006501546100939659,0.006344544161918905,1.0247459762299564,0.5296521506016826
0.8,2,23,0.004812841018659311,0.005239920716525035,0.9184950076594001,0.5277356463610826
0.8,2,24,0.002868801564589959,0.0032361421476311608,0.8864881187898086,0.5329427329951679
0.8,2,25,0.0011494810821005596,0.0012614277935111635,0.9112539679350158,0.5225652570886701
0.8,2,26,0.005197176633361997,0.00537579590301038,0.9667734279963347,0.5221166749333793
0.8,2,27,0.005420263202947339,0.006018654067665014,0.9005772955231791,0.5301915042911669
0.8,2,28,0.011901569326836902,0.012398790517400927,0.9598976053457628,0.5216794422645009
0.8,2,29,0.009044921824389048,0.009447458085386563,0.9573921093526561,0.5224580531393201
0.8,3,0,0.003807013449557482,0.0043764191518474976,0.8698923292003139,0.4845283601396442
0.8,3,1,0.0018982489292838668,0.00199530875581839,0.9513559862595233,0.4833442118084761
0.8,3,2,0.017941172806335327,0.019244427181523163,0.932278868947624,0.48358741596610555
0.8,3,3,0.011853716489907337,0.01347260432090372,0.8798385380854271,0.4790275567757388
0.8,3,4,0.004422096049221048,0.004780753175011102,0.9249789494122499,0.47043305644666444
0.8,3,5,0.000877155702535483,0.00106498550673128,0.8236315865252515,0.4802484858400866
0.8,3,6,0.009661025417906453,0.010731396273705607,0.9002580066471118,0.4765929385378157
0.8,3,7,0.0078954673234087,0.008811170383871192,0.8960747527776013,0.4804416142800636
0.8,3,8,0.009896779734720666,0.00963575068383592,1.0270896435004928,0.4883130345541612
0.8,3,9,0.00936734960128054,0.009524252946167683,0.9835259158094624,0.4829948086624817
0.8,3,10,0.007038435939550872,0.006708772261842402,1.0491391963897037,0.4847549895224682
0.8,3,11,0.005223330929679167,0.005284006296157228,0.9885171661278702,0.47785484036060066
0.8,3,12,0.0026966415046875505,0.0031069011854406884,0.8679521309928799,0.4790055335593816
0.8,3,13,0.003991061687893134,0.004058265888528676,0.9834401681699798,0.4807865272405013
0.8,3,14,0.004005921671634053,0.003937517361134289,1.0173724467033356,0.4840259497504815
0.8,3,15,0.007898929397711425,0.008491263865969201,0.9302418959524152,0.4799171325442412
0.8,3,16,0.010592317265204213,0.01262323185101607,0.8391129458936156,0.4829471830601293
0.8,3,17,0.005390959323012904,0.005220773921441379,1.0325977343842805,0.4796373289438469
0.8,3,18,0.018633565762230554,0.020527772582713887,0.9077246782206456,0.48174074232299
0.8,3,19,0.03256833149063075,0.0367260674497253,0.8867906027568534,0.47729077946176623
0.8,3,20,0.001934308341503287,0.0018838939668766978,1.026760728317513,0.47714743444587127
0.8,3,21,0.01662384947996531,0.01912645781933983,0.869154635792311,0.48668416444620033
0.8,3,22,0.006269404721477909,0.006408545173530794,0.9782882934760956,0.4823821980762686
0.8,3,23,0.0061956774577932834,0.006646066767642782,0.9322322020533594,0.4788790861659906
0.8,3,24,0.005558028193217118,0.0054370569238053595,1.0222494027756273,0.4817882182938791
0.8,3,25,0.0066896197937529305,0.0072767894654974935,0.9193092400805882,0.4699714985564638
0.8,3,26,0.005088469624081988,0.0055803392686783245,0.9118566773606163,0.46978355958063023
0.8,3,27,0.006961603961469318,0.008093318658964276,0.8601667937241722,0.4829308877495906
0.8,3,28,0.017359578472127792,0.018980442216246084,0.914603478377815,0.4696180103514106
0.8,3,29,0.010115343339271419,0.011906869903289676,0.8495384111383222,0.48184228528227546
0.8,5,0,0.005778395233471518,0.006257815439060907,0.9233885674229256,0.33810042717632915
0.8,5,1,0.0005716407851905595,0.0005554746970810288,1.029103194428985,0.3436741867039165
0.8,5,2,0.01769124276885547,0.019564407576076408,0.9042565025321051,0.34082622806941887
0.8,5,3,0.01274666201379536,0.01423699292127088,0.8953198252104994,0.3272519957954082
0.8,5,4,0.007986983872718994,0.009166839254836613,0.8712909270777162,0.32294725403084124
0.8,5,5,0.008922842394779446,0.00712464552154408,1.2523910653235775,0.34012811752102723
0.8,5,6,0.012116079419973853,0.014212794695366062,0.8524769181337839,0.33165670465624386
0.8,5,7,0.010554301752179427,0.012219428555377183,0.8637312051335646,0.3264966706901343
0.8,5,8,0.018858563395163196,0.021617274921960257,0.8723839366082827,0.34472993407569574
0.8,5,9,0.013259143803514246,0.014812887742538037,0.8951086401227548,0.3434644188940137
0.8,5,10,0.007814037294708514,0.008670796534597595,0.9011902497688071,0.334689697508597
0.8,5,11,0.009306666467860901,0.010773881877941502,0.8638173847919584,0.3297754202288192
0.8,5,12,0.016801966463389974,0.018724667314234285,0.8973172223261507,0.3253606125321993
0.8,5,13,0.007651826211191599,0.008023923376074969,0.9536265306330247,0.33918305459999554
0.8,5,14,0.009089579897272389,0.010351290187704207,0.8781108183083745,0.33927289126756444
0.8,5,15,0.012462192498592015,0.014231946337319987,0.8756492051907755,0.3384368908082761
0.8,5,16,0.014527017124446484,0.01668503382322976,0.8706615328655327,0.33028776787717795
0.8,5,17,0.0033475277803697253,0.003353047132216207,0.9983539295366739,0.3380772005717195
0.8,5,18,0.019660841701905206,0.02266427389229845,0.8674816495482858,0.33907232948318744
0.8,5,19,0.038444908163415656,0.045040301824926625,0.8535668413780282,0.34265866447765225
0.8,5,20,0.0008246137527010804,0.0010382894162425452,0.7942041398103301,0.3230751295890608
0.8,5,21,0.02609817036045813,0.03000794678620251,0.8697086323965999,0.3246654159737281
0.8,5,22,0.020602121218387472,0.02053596982241207,1.003221245285587,0.3326536951399781
0.8,5,23,0.002286430118470976,0.00540231085388754,0.4232318687891951,0.3301532421150847
0.8,5,24,0.0060748183242635406,0.00755868109635815,0.8036876072454558,0.3526111161405946
0.8,5,25,0.01839666490470925,0.02033903766749392,0.9045002622769615,0.3389626064376764
0.8,5,26,0.011172721909756718,0.012322911331114818,0.9066625255629388,0.33731675967715624
0.8,5,27,0.010600295424215388,0.012068858892932636,0.8783179518672457,0.3373305137810765
0.8,5,28,0.025856815538163568,0.02904155303223001,0.8903385955106445,0.33953226088771304
0.8,5,29,0.012834876016684213,0.014333042793534997,0.8954746177464467,0.35291028581038864
0.9,2,0,0.0035794057897306523,0.004258779177113018,0.8404769632026553,0.5254108947508606
0.9,2,1,0.0017738853100736098,0.0018670033259120284,0.9501243438905335,0.5231142814158378
0.9,2,2,0.023649653334598238,0.027450387875938603,0.8615416817234898,0.5299127003559128
0.9,2,3,0.014885464318055024,0.018444179083466412,0.8070548572909128,0.5322666149624088
0.9,2,4,0.0033058612120893476,0.003945253794212227,0.8379337260733688,0.5229697974266089
0.9,2,5,0.001249162874011803,0.0013317258115585044,0.9380030507555615,0.5227773909260607
0.9,2,6,0.012784650225283148,0.015215070879634552,0.8402622851001941,0.5262085930499021
0.9,2,7,0.012275224259756695,0.014018168507464296,0.8756653376809153,0.5294675887324978
0.9,2,8,0.0012696921128519442,0.001338105570764239,0.9488728995626096,0.5347018083974846
0.9,2,9,0.0073085551397100625,0.0077013993323583555,0.9489905437057768,0.5225590764183135
0.9,2,10,0.008366092894545376,0.008959585324101136,0.9337589399411963,0.5291259330775466
0.9,2,11,0.003686160743716198,0.0038642013574963427,0.9539256375875041,0.5210166297204903
0.9,2,12,0.0035995423238365603,0.0042990335107398305,0.8372910596868334,0.5278105065776716
0.9,2,13,0.004491688002461945,0.004586702907909221,0.9792847046440628,0.53075684194879
0.9,2,14,0.003321123839589472,0.003854977382816604,0.86151577811928,0.531048741072107
0.9,2,15,0.008208366285119317,0.009624915361034117,0.8528247758261218,0.5207749557491375
0.9,2,16,0.015023648644461523,0.01810891692538708,0.8296271227242593,0.5237609556973666
0.9,2,17,0.006953881438557427,0.007462553497811633,0.9318367286206561,0.5273505714328518
0.9,2,18,0.02036140400191043,0.023978114917291526,0.8491661697403515,0.5327240355894385
0.9,2,19,0.04447990829504208,0.05239900607787577,0.8488693130731473,0.5184496883771588
0.9,2,20,0.0024972543061848873,0.002618402497093651,0.9537320213209257,0.5245076376759071
0.9,2,21,0.014300229113217771,0.017114838829097822,0.8355456487796551,0.5355233839900435
0.9,2,22,0.007519032707801137,0.008447470473842766,0.890092807199919,0.5295411382007602
0.9,2,23,0.006604451142825605,0.006757530785289502,0.9773468079794566,0.5271289976356586
0.9,2,24,0.0045878915926425715,0.005208345341208816,0.8808731549236629,0.5321536973256995
0.9,2,25,0.0012801444885556664,0.001563867764460317,0.8185759164857765,0.5222880396701489
0.9,2,26,0.006658771741432914,0.0074549069337702025,0.8932065551709503,0.5216064656058044
0.9,2,27,0.009060798145661141,0.011111136016047731,0.815470005278911,0.5313194105210177
0.9,2,28,0.019729700450754714,0.02280426751894844,0.8651758024835037,0.5210551542051655
0.9,2,29,0.014220303097080772,0.016562712502242612,0.8585733221629805,0.521447679599331
0.9,3,0,0.007020157185700729,0.008364497689569216,0.8392801870762758,0.47480432839170006
0.9,3,1,0.0020419741171589715,0.0021113477002140998,0.9671425113693527,0.4736141679365816
0.9,3,2,0.031287356317759904,0.037162910263486906,0.841897367454028,0.47459324111104517
0.9,3,3,0.01846666264890057,0.02525749329274559,0.7311360012992473,0.473080485223186
0.9,3,4,0.00725937951190499,0.008597051947728177,0.8444033554808663,0.4625952994550562
0.9,3,5,0.0017811630078022518,0.0021340279920925285,0.8346483806220959,0.47306602696431754
0.9,3,6,0.017878587166296367,0.021962565368479566,0.8140482164235476,0.46796341226501703
0.9,3,7,0.013339931902520053,0.016864355622984613,0.7910134369046935,0.47432379505091415
0.9,3,8,0.015705687384448896,0.017432646529451028,0.9009353432317591,0.47915341314387383
0.9,3,9,0.014335723755903858,0.016088223811864824,0.8910693886127738,0.4741743945654412
0.9,3,10,0.00893545375330693,0.010000179081850066,0.8935293738413574,0.4789811842654549
0.9,3,11,0.007822333569038688,0.008426536437377953,0.928297602125213,0.4679014270336066
0.9,3,12,0.004942999099795468,0.00605636822002608,0.8161655500817918,0.47192253091022796
0.9,3,13,0.004659928597792335,0.0051385596855220315,0.9068550105434707,0.47201362532494606
0.9,3,14,0.005643851715952064,0.0068939144570236074,0.8186715618732455,0.47651698126553654
0.9,3,15,0.013064649495893369,0.015418465432904035,0.8473378594482259,0.46872067893756564
0.9,3,16,0.01810031522763313,0.02441688725036179,0.741303141634687,0.47470861891018545
0.9,3,17,0.006066107490516176,0.006589403239866387,0.9205852593472755,0.4714021155238016
0.9,3,18,0.028249779912759027,0.03525410910157213,0.8013187861695036,0.47323177566645647
0.9,3,19,0.05840418999180265,0.07524476259780856,0.7761894379809449,0.46836499872544324
0.9,3,20,0.0025884737924032836,0.002735496423614486,0.9462537658824874,0.46970513434072914
0.9,3,21,0.03095994406935091,0.03840653187970204,0.8061114230861685,0.4807629577916742
0.9,3,22,0.009391359008070125,0.011019142045921141,0.8522767896931178,0.47638739758489623
0.9,3,23,0.008669636032579819,0.009603488077668757,0.9027590769586679,0.47133116839629596
0.9,3,24,0.008094309835901143,0.009632986763406385,0.8402700050050582,0.4727138225618719
0.9,3,25,0.011688431956219564,0.013049558595980726,0.8956955800650307,0.46167645926235545
0.9,3,26,0.007203940989550381,0.008797142889780818,0.8188955300383746,0.463523070146196
0.9,3,27,0.011953598446159673,0.016046166618272167,0.7449504128012615,0.47507346002800355
0.9,3,28,0.030227401715532808,0.037964024158921965,0.7962117395404995,0.4592543499197558
0.9,3,29,0.01716989867979067,0.02269211346867537,0.7566460789777175,0.47149261521432095
0.9,5,0,0.010486924436645489,0.013454444929662187,0.7794393965317448,0.2869762112648603
0.9,5,1,0.0020933249613762314,0.0012545209717345458,1.6686249242066675,0.2927333782845307
0.9,5,2,0.03153930355040614,0.041643395995615104,0.7573662713225193,0.2887088466008467
0.9,5,3,0.020587999869703166,0.030133076076774356,0.6832359171446077,0.28142070681558473
0.9,5,4,0.01566259614748896,0.017997357348996445,0.8702719984810617,0.2779103999878738
0.9,5,5,0.011915985945595255,0.013789816047137294,0.8641149312552985,0.2887546412527867
0.9,5,6,0.022245228589029564,0.029779953017104788,0.7469866918947963,0.28305699772352233
0.9,5,7,0.018507723716186895,0.023808546145974507,0.7773563157831096,0.2811175944860592
0.9,5,8,0.02872222035847007,0.04406153396197088,0.6518661012405961,0.29322750808027076
0.9,5,9,0.020703505689453894,0.029706341256193813,0.6969389300049592,0.2917316706402271
0.9,5,10,0.007770829901788287,0.015767615012620806,0.49283483238069387,0.2866343693691662
0.9,5,11,0.01765444309251487,0.020096639024941763,0.8784773946829664,0.2819927611584925
0.9,5,12,0.029162588949458973,0.03666202411759391,0.7954440501135344,0.2803754436345177
0.9,5,13,0.013551305195727874,0.01548104518180809,0.8753482104459026,0.28923167785625514
0.9,5,14,0.017330217869754992,0.020776727022046637,0.8341168390654371,0.28925979742486596
0.9,5,15,0.021981310274041245,0.0288950409510766,0.760729507573937,0.28702614230733925
0.9,5,16,0.029490221936199906,0.03437465344067846,0.8579060145898552,0.2820101887519547
0.9,5,17,0.008164383970147139,0.0066693302906951175,1.2241684868326108,0.287256157187997
0.9,5,18,0.03592763908336522,0.04718454684737079,0.7614280836389377,0.28864403909409064
0.9,5,19,0.06737889897940216,0.09102997577103907,0.7401836418025124,0.2906459115865998
0.9,5,20,0.001732312477874045,0.0020788194725855857,0.8333154950292228,0.2779159081149499
0.9,5,21,0.047401287644275404,0.062030854998107655,0.7641566063489122,0.27992779159747827
0.9,5,22,0.036396648272335415,0.039076081230591656,0.9314303565282135,0.2854321815626319
0.9,5,23,0.009196074174070507,0.010700193053478366,0.8594306783166956,0.2825474960067551
